series_id,period,value
EG.RATE.RETAIL.DEP.1M3M,2023-06-01,12.2
EG.RATE.RETAIL.DEP.1M3M,2023-07-01,13.3
EG.RATE.RETAIL.DEP.1M3M,2023-08-01,13.4
EG.RATE.RETAIL.DEP.1M3M,2023-09-01,13.9
EG.RATE.RETAIL.DEP.1M3M,2023-10-01,13.9
EG.RATE.RETAIL.DEP.1M3M,2023-11-01,14.4
EG.RATE.RETAIL.DEP.1M3M,2023-12-01,14.2
EG.RATE.RETAIL.DEP.1M3M,2024-01-01,14.7
EG.RATE.RETAIL.DEP.1M3M,2024-02-01,15.5
EG.RATE.RETAIL.DEP.1M3M,2024-03-01,17.4
EG.RATE.RETAIL.DEP.1M3M,2024-04-01,19.3
EG.RATE.RETAIL.DEP.1M3M,2024-05-01,20.1
EG.RATE.RETAIL.DEP.1M3M,2024-06-01,20.0
EG.RATE.RETAIL.DEP.1M3M,2024-07-01,20.6
EG.RATE.RETAIL.DEP.1M3M,2024-08-01,20.6
EG.RATE.RETAIL.DEP.1M3M,2024-09-01,20.0
EG.RATE.RETAIL.DEP.1M3M,2024-10-01,20.1
EG.RATE.RETAIL.DEP.1M3M,2024-11-01,20.7
EG.RATE.RETAIL.DEP.1M3M,2024-12-01,20.9
EG.RATE.RETAIL.DEP.1M3M,2025-01-01,21.0
EG.RATE.RETAIL.DEP.1M3M,2025-02-01,20.4
EG.RATE.RETAIL.DEP.1M3M,2025-03-01,20.2
EG.RATE.RETAIL.DEP.1M3M,2025-04-01,19.3
EG.RATE.RETAIL.DEP.1M3M,2025-05-01,18.2
EG.RATE.RETAIL.DEP.1M3M,2025-06-01,18.1
EG.RATE.RETAIL.DEP.1M3M,2025-07-01,18.0
EG.RATE.RETAIL.DEP.1M3M,2025-08-01,17.8
EG.RATE.RETAIL.DEP.1M3M,2025-09-01,17.0
EG.RATE.RETAIL.DEP.1M3M,2025-10-01,16.5
EG.RATE.RETAIL.DEP.1M3M,2025-11-01,15.8
EG.RATE.RETAIL.DEP.1M3M,2025-12-01,15.9
EG.RATE.RETAIL.DEP.1M3M,2026-01-01,15.3
EG.RATE.RETAIL.DEP.1M3M,2026-02-01,14.7
EG.RATE.RETAIL.DEP.1M3M,2026-03-01,14.8
EG.RATE.RETAIL.DEP.1M3M,2026-04-01,14.2
EG.RATE.RETAIL.DEP.1M3M,2026-05-01,14.2
EG.RATE.RETAIL.DEP.1M3M,2026-06-01,14.3
EG.RATE.RETAIL.DEP.3M6M,2010-06-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2010-07-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2010-08-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2010-09-01,7.0
EG.RATE.RETAIL.DEP.3M6M,2010-10-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2010-11-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2010-12-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2011-01-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2011-02-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2011-03-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2011-04-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2011-05-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2011-06-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2011-07-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2011-08-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2011-09-01,6.9
EG.RATE.RETAIL.DEP.3M6M,2011-10-01,7.0
EG.RATE.RETAIL.DEP.3M6M,2011-11-01,7.0
EG.RATE.RETAIL.DEP.3M6M,2011-12-01,7.1
EG.RATE.RETAIL.DEP.3M6M,2012-01-01,7.3
EG.RATE.RETAIL.DEP.3M6M,2012-02-01,7.3
EG.RATE.RETAIL.DEP.3M6M,2012-03-01,7.4
EG.RATE.RETAIL.DEP.3M6M,2012-04-01,7.5
EG.RATE.RETAIL.DEP.3M6M,2012-05-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2012-06-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2012-07-01,7.7
EG.RATE.RETAIL.DEP.3M6M,2012-08-01,7.7
EG.RATE.RETAIL.DEP.3M6M,2012-09-01,7.8
EG.RATE.RETAIL.DEP.3M6M,2012-10-01,7.9
EG.RATE.RETAIL.DEP.3M6M,2012-11-01,7.9
EG.RATE.RETAIL.DEP.3M6M,2012-12-01,7.9
EG.RATE.RETAIL.DEP.3M6M,2013-01-01,7.8
EG.RATE.RETAIL.DEP.3M6M,2013-02-01,7.8
EG.RATE.RETAIL.DEP.3M6M,2013-03-01,7.8
EG.RATE.RETAIL.DEP.3M6M,2013-04-01,7.9
EG.RATE.RETAIL.DEP.3M6M,2013-05-01,8.0
EG.RATE.RETAIL.DEP.3M6M,2013-06-01,8.1
EG.RATE.RETAIL.DEP.3M6M,2013-07-01,8.1
EG.RATE.RETAIL.DEP.3M6M,2013-08-01,8.1
EG.RATE.RETAIL.DEP.3M6M,2013-09-01,8.0
EG.RATE.RETAIL.DEP.3M6M,2013-10-01,7.9
EG.RATE.RETAIL.DEP.3M6M,2013-11-01,7.7
EG.RATE.RETAIL.DEP.3M6M,2013-12-01,7.8
EG.RATE.RETAIL.DEP.3M6M,2014-01-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2014-02-01,7.5
EG.RATE.RETAIL.DEP.3M6M,2014-03-01,7.3
EG.RATE.RETAIL.DEP.3M6M,2014-04-01,7.3
EG.RATE.RETAIL.DEP.3M6M,2014-05-01,7.3
EG.RATE.RETAIL.DEP.3M6M,2014-06-01,7.3
EG.RATE.RETAIL.DEP.3M6M,2014-07-01,7.4
EG.RATE.RETAIL.DEP.3M6M,2014-08-01,7.5
EG.RATE.RETAIL.DEP.3M6M,2014-09-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2014-10-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2014-11-01,7.7
EG.RATE.RETAIL.DEP.3M6M,2014-12-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2015-01-01,7.5
EG.RATE.RETAIL.DEP.3M6M,2015-02-01,7.3
EG.RATE.RETAIL.DEP.3M6M,2015-03-01,7.5
EG.RATE.RETAIL.DEP.3M6M,2015-04-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2015-05-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2015-06-01,7.5
EG.RATE.RETAIL.DEP.3M6M,2015-07-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2015-08-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2015-09-01,7.6
EG.RATE.RETAIL.DEP.3M6M,2015-10-01,7.7
EG.RATE.RETAIL.DEP.3M6M,2015-11-01,7.8
EG.RATE.RETAIL.DEP.3M6M,2015-12-01,7.7
EG.RATE.RETAIL.DEP.3M6M,2016-01-01,7.7
EG.RATE.RETAIL.DEP.3M6M,2016-02-01,7.7
EG.RATE.RETAIL.DEP.3M6M,2016-03-01,7.7
EG.RATE.RETAIL.DEP.3M6M,2016-04-01,7.8
EG.RATE.RETAIL.DEP.3M6M,2016-05-01,8.1
EG.RATE.RETAIL.DEP.3M6M,2016-06-01,8.2
EG.RATE.RETAIL.DEP.3M6M,2016-07-01,8.3
EG.RATE.RETAIL.DEP.3M6M,2016-08-01,8.4
EG.RATE.RETAIL.DEP.3M6M,2016-09-01,8.6
EG.RATE.RETAIL.DEP.3M6M,2016-10-01,8.8
EG.RATE.RETAIL.DEP.3M6M,2016-11-01,9.4
EG.RATE.RETAIL.DEP.3M6M,2016-12-01,9.8
EG.RATE.RETAIL.DEP.3M6M,2017-01-01,10.2
EG.RATE.RETAIL.DEP.3M6M,2017-02-01,10.3
EG.RATE.RETAIL.DEP.3M6M,2017-03-01,10.8
EG.RATE.RETAIL.DEP.3M6M,2017-04-01,11.7
EG.RATE.RETAIL.DEP.3M6M,2017-05-01,12.2
EG.RATE.RETAIL.DEP.3M6M,2017-06-01,12.6
EG.RATE.RETAIL.DEP.3M6M,2017-07-01,13.3
EG.RATE.RETAIL.DEP.3M6M,2017-08-01,13.9
EG.RATE.RETAIL.DEP.3M6M,2017-09-01,14.2
EG.RATE.RETAIL.DEP.3M6M,2017-10-01,14.6
EG.RATE.RETAIL.DEP.3M6M,2017-11-01,14.4
EG.RATE.RETAIL.DEP.3M6M,2017-12-01,14.0
EG.RATE.RETAIL.DEP.3M6M,2018-01-01,14.2
EG.RATE.RETAIL.DEP.3M6M,2018-02-01,13.6
EG.RATE.RETAIL.DEP.3M6M,2018-03-01,13.6
EG.RATE.RETAIL.DEP.3M6M,2018-04-01,13.3
EG.RATE.RETAIL.DEP.3M6M,2018-05-01,13.0
EG.RATE.RETAIL.DEP.3M6M,2018-06-01,12.9
EG.RATE.RETAIL.DEP.3M6M,2018-07-01,12.7
EG.RATE.RETAIL.DEP.3M6M,2018-08-01,12.7
EG.RATE.RETAIL.DEP.3M6M,2018-09-01,12.7
EG.RATE.RETAIL.DEP.3M6M,2018-10-01,12.7
